STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
86;Brus;Brusius;Adrian;ITC-C1162478;Unteroberdörster;Finn;ITC-C1175592;Peucker;Lars;ITC-C 1122277;Lengyel;Adam;ITB6300;Deut;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;2;13:17:45.480;13:17:45.480;9:35.205;N;AT                                                          ;0000AT                                                          ;;AT      ;575,205;            ;2
86;Brus;Brusius;Adrian;ITC-C1162478;Unteroberdörster;Finn;ITC-C1175592;Peucker;Lars;ITC-C 1122277;Lengyel;Adam;ITB6300;Deut;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;3;13:34:53.397;13:34:53.397;9:22.747;J;AT                                                          ;0000AT                                                          ;;AT      ;562,747;            ;3
87;Jung;Jung;Tobias;IC1122599;Eichhorn;Michael;ITC-C1117860;Jenichen;Daniel;ITC-C1169056;Strycek;Volker;IC1035407;Deut;;PRO-AM                                                      ;Opel Astra OPC;1;12:55:10.015;12:55:10.015;10:45.692;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;645,692;            ;2
87;Jung;Jung;Tobias;IC1122599;Eichhorn;Michael;ITC-C1117860;Jenichen;Daniel;ITC-C1169056;Strycek;Volker;IC1035407;Deut;;PRO-AM                                                      ;Opel Astra OPC;2;13:45:20.080;13:45:20.080;10:55.646;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;655,646;            ;3
88;Robe;Robertz;Tim;ITC-C1073906;Füting;Lars;ITC1112027;Winterwerber;Andreas;ITC-C1141016;Kühn;Dr. Volker;ITC-C1128603;Deut;;PRO-AM                                                      ;Opel Astra OPC;1;12:45:03.670;12:45:03.670;10:52.354;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;652,354;            ;1
88;Robe;Robertz;Tim;ITC-C1073906;Füting;Lars;ITC1112027;Winterwerber;Andreas;ITC-C1141016;Kühn;Dr. Volker;ITC-C1128603;Deut;;PRO-AM                                                      ;Opel Astra OPC;2;13:03:19.383;13:03:19.383;18:15.713;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;1095,713;            ;2
88;Robe;Robertz;Tim;ITC-C1073906;Füting;Lars;ITC1112027;Winterwerber;Andreas;ITC-C1141016;Kühn;Dr. Volker;ITC-C1128603;Deut;;PRO-AM                                                      ;Opel Astra OPC;3;13:23:34.845;13:23:34.845;11:06.357;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;666,357;            ;3
88;Robe;Robertz;Tim;ITC-C1073906;Füting;Lars;ITC1112027;Winterwerber;Andreas;ITC-C1141016;Kühn;Dr. Volker;ITC-C1128603;Deut;;PRO-AM                                                      ;Opel Astra OPC;4;13:44:29.498;13:44:29.498;11:35.492;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;695,492;            ;4
89;Impa;Imparato;Jean Philippe;ICCC255782;Finot;Jean Marc;ICCC209292;Antunes Tavares;Carlos;ICCC5867;Wales;Francois;ICCC255802;Fran;;PRO-AM                                                      ;Opel Astra CUP;1;12:44:37.373;12:44:37.373;10:25.654;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;625,654;            ;1
89;Impa;Imparato;Jean Philippe;ICCC255782;Finot;Jean Marc;ICCC209292;Antunes Tavares;Carlos;ICCC5867;Wales;Francois;ICCC255802;Fran;;PRO-AM                                                      ;Opel Astra CUP;2;13:04:07.832;13:04:07.832;11:06.125;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;666,125;            ;2
89;Impa;Imparato;Jean Philippe;ICCC255782;Finot;Jean Marc;ICCC209292;Antunes Tavares;Carlos;ICCC5867;Wales;Francois;ICCC255802;Fran;;PRO-AM                                                      ;Opel Astra CUP;3;13:23:07.060;13:23:07.060;10:57.624;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;657,624;            ;3
89;Impa;Imparato;Jean Philippe;ICCC255782;Finot;Jean Marc;ICCC209292;Antunes Tavares;Carlos;ICCC5867;Wales;Francois;ICCC255802;Fran;;PRO-AM                                                      ;Opel Astra CUP;4;13:41:22.872;13:41:22.872;10:51.337;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;651,337;            ;4
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;1;12:46:26.601;12:46:26.601;8:22.184;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,184;            ;2
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;2;12:54:46.834;12:54:46.834;8:20.233;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,233;            ;2
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;3;13:08:33.695;13:08:33.695;13:46.861;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;826,861;            ;1
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;4;13:17:14.417;13:17:14.417;8:40.722;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;520,722;            ;1
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;5;13:25:46.930;13:25:46.930;8:32.513;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;512,513;            ;1
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;6;13:39:22.050;13:39:22.050;13:35.120;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;815,120;            ;3
90;Sore;Sorensen;Marco;INT A 03438 (DK);Thiim;Nicki;INT-A 02368;Pittard;David;174582;Martin;Maxime;901749;Mona;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;7;13:47:44.805;13:47:44.805;8:22.755;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,755;            ;3
95;Dörr;Dörr;Phil;ITC-C1162847;Hancke;Nick;ITC-C1146359;Wiskirchen;Moritz;ITC-C1173298;Dontje;Indy;ITB28095;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;13:09:36.207;13:09:36.207;9:00.952;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;540,952;            ;0
95;Dörr;Dörr;Phil;ITC-C1162847;Hancke;Nick;ITC-C1146359;Wiskirchen;Moritz;ITC-C1173298;Dontje;Indy;ITB28095;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;13:25:14.161;13:25:14.161;9:09.495;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;549,495;            ;0
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;12:40:29.822;12:40:29.822;8:17.540;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,540;            ;2
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;12:48:47.401;12:48:47.401;8:17.579;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,579;            ;2
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;13:04:41.415;13:04:41.415;8:33.088;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;513,088;            ;5
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;13:13:14.644;13:13:14.644;8:33.229;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;513,229;            ;5
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;5;13:29:10.814;13:29:10.814;8:20.635;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,635;            ;1
98;Cats;Catsburg;Nicky;INTB NL26501;Edwards;John;D2481-I-22 A;van der Linde;Sheldon;INT-B07371;Wittmann;Marco;ITA1048616;Nied;ROWE RACING;PRO                                                         ;BMW M4 GT3;6;13:37:25.585;13:37:25.585;8:14.771;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;494,771;            ;1
99;De P;De Phillippi;Connor;INT B D3143-I-22 B;Eng;Philipp;Int B JA1353;Farfus;Augusto;ITA 003;Yelloly;Nick;ITB195156;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;13:00:23.730;13:00:23.730;8:22.282;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,282;            ;4
99;De P;De Phillippi;Connor;INT B D3143-I-22 B;Eng;Philipp;Int B JA1353;Farfus;Augusto;ITA 003;Yelloly;Nick;ITB195156;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;13:08:46.582;13:08:46.582;8:22.852;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,852;            ;4
99;De P;De Phillippi;Connor;INT B D3143-I-22 B;Eng;Philipp;Int B JA1353;Farfus;Augusto;ITA 003;Yelloly;Nick;ITB195156;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;13:24:55.929;13:24:55.929;8:19.921;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,921;            ;4
99;De P;De Phillippi;Connor;INT B D3143-I-22 B;Eng;Philipp;Int B JA1353;Farfus;Augusto;ITA 003;Yelloly;Nick;ITB195156;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;13:35:09.226;13:35:09.226;8:24.097;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,097;            ;4
100;Walk;Walkenhorst;Henry;ITC1097171;von Bohlen;Friedrich;ITC1112256;Breuer;Jörg;ITC-C1038840;Ziegler;Andreas;ITC-C1135853;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;12:50:56.742;12:50:56.742;9:00.608;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;540,608;            ;1
100;Walk;Walkenhorst;Henry;ITC1097171;von Bohlen;Friedrich;ITC1112256;Breuer;Jörg;ITC-C1038840;Ziegler;Andreas;ITC-C1135853;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;13:05:44.887;13:05:44.887;8:51.637;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;531,637;            ;3
100;Walk;Walkenhorst;Henry;ITC1097171;von Bohlen;Friedrich;ITC1112256;Breuer;Jörg;ITC-C1038840;Ziegler;Andreas;ITC-C1135853;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;3;13:14:42.572;13:14:42.572;8:57.685;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;537,685;            ;3
